"appearance_id","game_id","player_id","player_club_id","player_current_club_id","appearances_date","player_name","competition_id","yellow_cards","red_cards","goals","assists","minutes_played"
"3869048_813229","3869048","813229","1465","1465","2022-08-06","Volnei","PO1",0,0,0,0,8
"3869048_820252","3869048","820252","1465","1465","2022-08-06","Benchimol","PO1",0,0,0,0,13
"3869048_9335","3869048","9335","3329","3329","2022-08-06","Rui Fonte","PO1",0,0,0,0,66
"3869052_126956","3869052","126956","1301","1301","2022-08-06","Edgar Costa","PO1",0,0,0,0,18
"3869052_137192","3869052","137192","1301","1301","2022-08-06","Zainadine","PO1",0,0,0,0,90
"3869052_14132","3869052","14132","720","720","2022-08-06","Pepe","PO1",0,0,0,0,90
"3869052_167791","3869052","167791","1301","1301","2022-08-06","Stefano Beltrame","PO1",0,0,0,0,72
"3869052_181783","3869052","181783","1301","10484","2022-08-06","Cláudio Winck","PO1",0,0,1,0,90
"3869052_184928","3869052","184928","1301","1301","2022-08-06","Joel Tagueu","PO1",1,0,0,0,81
"3869052_214538","3869052","214538","720","720","2022-08-06","Mateus Uribe","PO1",1,0,0,0,67
"3869052_222813","3869052","222813","720","720","2022-08-06","Marko Grujic","PO1",0,0,0,0,90
"3869052_302371","3869052","302371","720","720","2022-08-06","Toni Martínez","PO1",0,0,1,0,22
"3869052_307058","3869052","307058","720","720","2022-08-06","Mehdi Taremi","PO1",0,0,2,0,80
"3869052_336756","3869052","336756","1301","1301","2022-08-06","Miguel Silva","PO1",0,0,0,0,90
"3869052_345345","3869052","345345","1301","1301","2022-08-06","Xadas","PO1",0,0,0,0,63
"3869052_357153","3869052","357153","720","720","2022-08-06","Diogo Costa","PO1",0,0,0,0,90
"3869052_392767","3869052","392767","720","720","2022-08-06","Danny Namaso","PO1",0,0,0,2,68
"3869052_396443","3869052","396443","1301","1301","2022-08-06","Diogo Mendes","PO1",0,0,0,0,73
"3869052_419936","3869052","419936","1301","1301","2022-08-06","Chuchu","PO1",0,0,0,0,9
"3869052_426624","3869052","426624","1301","1301","2022-08-06","André Vidigal","PO1",0,0,0,0,90
"3869052_443673","3869052","443673","1301","1301","2022-08-06","André Teles","PO1",1,0,0,0,17
"3869052_454121","3869052","454121","720","720","2022-08-06","Galeno","PO1",1,0,0,0,22
"3869052_466811","3869052","466811","1301","1301","2022-08-06","Pablo Moreno","PO1",0,0,0,0,9
"3869052_479649","3869052","479649","720","720","2022-08-06","Gonçalo Borges","PO1",0,0,0,0,11
"3869052_512913","3869052","512913","720","720","2022-08-06","Stephen Eustaquio","PO1",0,0,0,0,23
"3869052_513346","3869052","513346","1301","1301","2022-08-06","Matheus Costa","PO1",0,0,0,0,90
"3869052_520662","3869052","520662","720","720","2022-08-06","Pepê","PO1",0,0,0,0,79
"3869052_537602","3869052","537602","720","720","2022-08-06","João Mário","PO1",0,0,0,2,90
"3869052_539135","3869052","539135","1301","1301","2022-08-06","Léo Andrade","PO1",0,0,0,0,90
"3869052_544784","3869052","544784","720","720","2022-08-06","Zaidu","PO1",0,0,0,0,90
"3869052_57723","3869052","57723","720","720","2022-08-06","Iván Marcano","PO1",1,0,1,0,90
"3869052_587107","3869052","587107","1301","1301","2022-08-06","Miguel Sousa","PO1",0,0,0,0,81
"3869052_627221","3869052","627221","720","720","2022-08-06","Gabriel Veron","PO1",0,0,0,0,10
"3869052_711337","3869052","711337","720","720","2022-08-06","Evanilson","PO1",0,0,1,1,68
"3869052_741033","3869052","741033","1301","1301","2022-08-06","Lucho Vega","PO1",0,0,0,0,27
"3890029_107544","3890029","107544","465","465","2022-08-06","Declan Gallagher","SC1",2,0,0,0,22
"3890029_119574","3890029","119574","465","511","2022-08-06","Joe Shaughnessy","SC1",0,0,0,0,90
"3890029_123503","3890029","123503","370","370","2022-08-06","Kelle Roos","SC1",0,0,0,0,90
"3890029_125746","3890029","125746","465","465","2022-08-06","Richard Tait","SC1",0,0,0,0,90
"3890029_132207","3890029","132207","370","2553","2022-08-06","Matty Kennedy","SC1",0,0,0,1,63
"3890029_184684","3890029","184684","370","370","2022-08-06","Anthony Stewart","SC1",0,0,0,0,90
"3890029_220496","3890029","220496","465","465","2022-08-06","Charles Dunne","SC1",0,0,0,0,90
"3890029_236590","3890029","236590","370","370","2022-08-06","Christian Ramirez","SC1",0,0,0,1,18
"3890029_244256","3890029","244256","465","465","2022-08-06","Greg Kiltie","SC1",1,0,0,1,90
"3890029_265513","3890029","265513","465","2759","2022-08-06","Eamonn Brophy","SC1",0,0,0,0,12
"3890029_288952","3890029","288952","370","370","2022-08-06","Callum Roberts","SC1",0,0,0,0,27
"3890029_293746","3890029","293746","370","370","2022-08-06","Ross McCrorie","SC1",1,0,0,0,90
"3890029_314362","3890029","314362","370","370","2022-08-06","Hayden Coulson","SC1",0,0,0,0,12
"3890029_41131","3890029","41131","465","511","2022-08-06","Trevor Carson","SC1",0,0,0,0,90
"3890029_412954","3890029","412954","370","370","2022-08-06","Vicente Besuijen","SC1",0,0,0,0,90
"3858515_599215","3858515","599215","22110","1177","2022-08-02","Tonni Adamsen","DKP",0,0,2,0,90
"3887494_156941","3887494","156941","124","124","2022-08-02","John Lundstram","CLQ",0,0,0,0,90
"3887494_160668","3887494","160668","124","124","2022-08-02","Antonio Colak","CLQ",0,0,0,0,90
"3887494_163656","3887494","163656","124","124","2022-08-02","Connor Goldson","CLQ",1,0,0,0,90
"3887494_229970","3887494","229970","124","124","2022-08-02","Tom Lawrence","CLQ",1,0,0,0,13
"3887494_242632","3887494","242632","124","124","2022-08-02","Glen Kamara","CLQ",0,0,0,0,90
"3887494_244221","3887494","244221","3948","3948","2022-08-02","Christian Burgess","CLQ",0,0,0,0,90
"3887494_257097","3887494","257097","124","124","2022-08-02","Ben Davies","CLQ",1,0,0,0,23
"3887494_257987","3887494","257987","3948","234","2022-08-02","Bart Nieuwkoop","CLQ",0,0,0,1,90
"3887494_276914","3887494","276914","124","124","2022-08-02","Scott Wright","CLQ",0,0,0,0,13
"3887494_289648","3887494","289648","3948","3948","2022-08-02","Dante Vanzeir","CLQ",0,0,1,0,90
"3887494_338668","3887494","338668","3948","86","2022-08-02","Senne Lynen","CLQ",1,0,0,0,90
"3887494_39125","3887494","39125","124","124","2022-08-02","Borna Barisic","CLQ",0,0,0,0,67
"3887494_393321","3887494","393321","124","124","2022-08-02","James Sands","CLQ",1,0,0,0,90
"3887494_400131","3887494","400131","3948","237","2022-08-02","Siebe Van der Heyden","CLQ",0,0,0,0,90
"3887494_404384","3887494","404384","124","124","2022-08-02","Rabbi Matondo","CLQ",0,0,0,0,77
"3887494_409153","3887494","409153","3948","1421","2022-08-02","Teddy Teuma","CLQ",0,0,1,0,90
"3887494_435808","3887494","435808","3948","3948","2022-08-02","Lazare Amani","CLQ",0,0,0,0,90
"3887494_449592","3887494","449592","3948","3948","2022-08-02","Cameron Puertas","CLQ",0,0,0,0,1
"3887494_450958","3887494","450958","3948","3948","2022-08-02","Ross Sykes","CLQ",0,0,0,0,90
"3887494_467437","3887494","467437","124","383","2022-08-02","Malik Tillman","CLQ",0,0,0,0,77
"3887494_477930","3887494","477930","124","124","2022-08-02","Rıdvan Yılmaz","CLQ",0,0,0,0,23
"3887494_533158","3887494","533158","3948","3948","2022-08-02","Loïc Lapoussin","CLQ",0,0,0,0,90
"3887494_60793","3887494","60793","124","124","2022-08-02","Ryan Jack","CLQ",0,0,0,0,67
"3887494_62094","3887494","62094","124","124","2022-08-02","James Tavernier","CLQ",0,0,0,0,90
"3887494_658536","3887494","658536","3948","1237","2022-08-02","Simon Adingra","CLQ",0,0,0,0,85
"3887494_72736","3887494","72736","3948","3948","2022-08-02","Guillaume François","CLQ",0,0,0,0,1
"3887494_78570","3887494","78570","3948","3948","2022-08-02","Anthony Moris","CLQ",0,0,0,0,90
"3887494_910864","3887494","910864","3948","3948","2022-08-02","Ilyes Ziani","CLQ",0,0,0,0,5
"3887494_92983","3887494","92983","124","124","2022-08-02","Jon McLaughlin","CLQ",0,0,0,0,90
"3887497_111275","3887497","111275","383","24","2022-08-02","Philipp Max","CLQ",0,0,0,0,61
"3887497_127573","3887497","127573","383","39","2022-08-02","Phillipp Mwene","CLQ",0,0,0,0,75
"3887497_146854","3887497","146854","162","162","2022-08-02","Wissam Ben Yedder","CLQ",0,0,0,0,84
"3887497_147034","3887497","147034","383","499","2022-08-02","Marco van Ginkel","CLQ",0,0,0,0,12
"3887497_165793","3887497","165793","162","162","2022-08-02","Takumi Minamino","CLQ",0,0,0,0,67
"3887497_175792","3887497","175792","383","383","2022-08-02","André Ramalho","CLQ",0,0,0,0,29
"3887497_195778","3887497","195778","162","79","2022-08-02","Alexander Nübel","CLQ",0,0,0,0,90
"3887497_237662","3887497","237662","162","162","2022-08-02","Breel Embolo","CLQ",0,0,0,0,14
"3887497_249730","3887497","249730","162","162","2022-08-02","Guillermo Maripán","CLQ",0,0,0,1,90
"3887497_257448","3887497","257448","162","683","2022-08-02","Gelson Martins","CLQ",0,0,0,0,14
"3887497_263918","3887497","263918","162","162","2022-08-02","Aleksandr Golovin","CLQ",0,0,0,0,76
"3887497_296802","3887497","296802","383","383","2022-08-02","Walter Benítez","CLQ",0,0,0,0,90
"3887497_298796","3887497","298796","383","383","2022-08-02","Érick Gutiérrez","CLQ",1,0,0,0,28
"3887497_339337","3887497","339337","383","383","2022-08-02","Armando Obispo","CLQ",0,0,0,0,90
"3887497_364245","3887497","364245","383","383","2022-08-02","Jordan Teze","CLQ",0,0,0,0,90
"3887497_372267","3887497","372267","383","383","2022-08-02","Guus Til","CLQ",0,0,0,0,62
"3887497_375137","3887497","375137","162","162","2022-08-02","Ismail Jakobs","CLQ",1,0,0,0,90
"3887497_375885","3887497","375885","383","703","2022-08-02","Ibrahim Sangaré","CLQ",0,0,0,0,78
"3887497_386047","3887497","386047","162","631","2022-08-02","Axel Disasi","CLQ",0,0,1,0,90
"3887497_408574","3887497","408574","383","383","2022-08-02","Joey Veerman","CLQ",1,0,1,0,90
"3887497_434675","3887497","434675","383","31","2022-08-02","Cody Gakpo","CLQ",0,0,0,0,90
"3887497_490426","3887497","490426","162","162","2022-08-02","Krépin Diatta","CLQ",0,0,0,0,23
"3887497_535834","3887497","535834","162","1096","2022-08-02","Eliot Matazo","CLQ",1,0,0,0,90
"3887497_539665","3887497","539665","383","1304","2022-08-02","Fredrik Oppegård","CLQ",0,0,0,0,15
"3887497_566931","3887497","566931","383","23826","2022-08-02","Xavi Simons","CLQ",0,0,0,0,15
"3887497_569389","3887497","569389","162","417","2022-08-02","Sofiane Diop","CLQ",0,0,0,0,6
"3887497_569598","3887497","569598","162","162","2022-08-02","Youssouf Fofana","CLQ",0,0,0,0,90
"3887497_702869","3887497","702869","383","383","2022-08-02","Ismael Saibari","CLQ",0,0,0,0,75
"3887497_72522","3887497","72522","383","383","2022-08-02","Luuk de Jong","CLQ",0,0,0,1,90
"3887497_789082","3887497","789082","162","162","2022-08-02","Vanderson","CLQ",0,0,0,0,90
"3887497_82009","3887497","82009","162","89","2022-08-02","Kevin Volland","CLQ",0,0,0,0,76
"3887498_124419","3887498","124419","294","703","2022-08-02","Odysseas Vlachodimos","CLQ",0,0,0,0,90
"3887498_149729","3887498","149729","294","294","2022-08-02","João Mário","CLQ",0,0,0,1,90
"3887498_193082","3887498","193082","294","15","2022-08-02","Alejandro Grimaldo","CLQ",0,0,0,0,90
"3887498_221958","3887498","221958","294","1049","2022-08-02","Roman Yaremchuk","CLQ",0,0,0,0,11
"3887498_231614","3887498","231614","294","294","2022-08-02","Gilberto","CLQ",0,0,0,0,90
"3887498_238055","3887498","238055","294","294","2022-08-02","Rafa","CLQ",0,0,0,1,79
"3887498_252641","3887498","252641","865","11282","2022-08-02","Pione Sisto","CLQ",0,0,1,0,90
"3887498_255469","3887498","255469","865","865","2022-08-02","Joel Andersson","CLQ",0,0,0,0,67
"3887498_281252","3887498","281252","865","865","2022-08-02","Mads Thychosen","CLQ",0,0,0,0,23
"3887498_334557","3887498","334557","294","683","2022-08-02","Chiquinho","CLQ",0,0,0,0,4
"3887498_342389","3887498","342389","865","58","2022-08-02","Anders Dreyer","CLQ",0,0,0,0,45
"3887498_355689","3887498","355689","865","472","2022-08-02","Sory Kaba","CLQ",0,0,0,0,67
"3887498_357162","3887498","357162","294","294","2022-08-02","Florentino","CLQ",0,0,0,0,90
"3887498_383638","3887498","383638","865","865","2022-08-02","Juninho","CLQ",0,0,0,0,90
"3887498_462823","3887498","462823","865","398","2022-08-02","Gustav Isaksen","CLQ",0,0,0,0,23
"3887498_462837","3887498","462837","865","865","2022-08-02","Nikolas Dyhr","CLQ",0,0,0,0,62
"3887498_464373","3887498","464373","865","865","2022-08-02","Elías Rafn Ólafsson","CLQ",0,0,0,0,90
"3887498_469822","3887498","469822","294","294","2022-08-02","David Neres","CLQ",0,0,0,2,86
"3887498_486078","3887498","486078","865","865","2022-08-02","Charles","CLQ",0,0,0,0,78
"3887498_48907","3887498","48907","865","865","2022-08-02","Erik Sviatchenko","CLQ",0,0,0,0,90
"3887498_490309","3887498","490309","865","865","2022-08-02","Edward Chilufya","CLQ",0,0,0,0,45
"3887498_514888","3887498","514888","865","865","2022-08-02","Oliver Sörensen","CLQ",0,0,0,0,90
"3887498_520492","3887498","520492","865","865","2022-08-02","Paulinho","CLQ",0,0,0,1,28
"3887498_54781","3887498","54781","294","294","2022-08-02","Nicolás Otamendi","CLQ",1,0,0,0,90
"3887498_550550","3887498","550550","294","583","2022-08-02","Gonçalo Ramos","CLQ",0,0,3,0,79
"3887498_577439","3887498","577439","865","865","2022-08-02","Chriso","CLQ",0,0,0,0,12
"3887498_617267","3887498","617267","294","3329","2022-08-02","Henrique Araújo","CLQ",0,0,0,0,11
"3887498_648195","3887498","648195","294","631","2022-08-02","Enzo Fernández","CLQ",0,0,1,0,90
"3887498_673492","3887498","673492","294","294","2022-08-02","Morato","CLQ",1,0,0,0,90
"3887498_93315","3887498","93315","865","865","2022-08-02","Henrik Dalsgaard","CLQ",0,0,0,0,90
"3889668_104223","3889668","104223","1090","1090","2022-08-04","Jordy Clasie","ECLQ",0,0,0,0,90
"3889668_112052","3889668","112052","1090","1090","2022-08-04","Bruno Martins Indi","ECLQ",0,0,0,0,90
"3889668_116471","3889668","116471","1090","1090","2022-08-04","Hobie Verhulst","ECLQ",0,0,0,0,90
"3889668_132764","3889668","132764","1519","1519","2022-08-04","Tony Watt","ECLQ",0,0,0,0,90
"3889668_144244","3889668","144244","1090","1390","2022-08-04","Pantelis Hatzidiakos","ECLQ",1,0,0,0,90
"3889668_165345","3889668","165345","1519","1519","2022-08-04","Craig Sibbald","ECLQ",1,0,0,0,59
"3889668_173580","3889668","173580","1519","1519","2022-08-04","Ryan Edwards","ECLQ",1,0,0,0,90
"3889668_268606","3889668","268606","1519","1519","2022-08-04","Ilmari Niskanen","ECLQ",0,0,0,0,11
"3889668_281807","3889668","281807","1519","1519","2022-08-04","Liam Smith","ECLQ",0,0,0,0,90
"3889668_324503","3889668","324503","1090","1090","2022-08-04","Vangelis Pavlidis","ECLQ",0,0,0,0,90
"3889668_340459","3889668","340459","1090","1090","2022-08-04","Dani de Wit","ECLQ",0,0,0,0,90
"3889668_344107","3889668","344107","1519","370","2022-08-04","Jamie McGrath","ECLQ",0,0,0,1,31
"3889668_344581","3889668","344581","1519","1519","2022-08-04","Kieran Freeman","ECLQ",0,0,0,0,90
"3889668_344588","3889668","344588","1519","1519","2022-08-04","Glenn Middleton","ECLQ",1,0,1,0,79
"3889668_35099","3889668","35099","1519","1519","2022-08-04","Steven Fletcher","ECLQ",1,0,0,0,90
"3889668_37428","3889668","37428","1519","1519","2022-08-04","Charlie Mulgrew","ECLQ",0,0,0,0,90
"3889668_394688","3889668","394688","1090","206","2022-08-04","Hakon Evjen","ECLQ",0,0,0,0,90
"3889668_433984","3889668","433984","1090","1025","2022-08-04","Sam Beukema","ECLQ",1,0,0,0,90
"3889668_460939","3889668","460939","1090","5","2022-08-04","Tijjani Reijnders","ECLQ",0,0,0,0,90
"3889668_482493","3889668","482493","1519","1519","2022-08-04","Ian Harkes","ECLQ",0,0,0,0,90
"3889668_496652","3889668","496652","1519","903","2022-08-04","Dylan Levitt","ECLQ",0,0,0,0,90
"3889668_62163","3889668","62163","1519","2578","2022-08-04","Nicky Clark","ECLQ",0,0,0,0,1
"3889668_650712","3889668","650712","1090","1090","2022-08-04","Myron van Brederode","ECLQ",0,0,0,0,19
"3889668_730861","3889668","730861","1090","989","2022-08-04","Milos Kerkez","ECLQ",0,0,0,0,90
"3889668_795274","3889668","795274","1090","1090","2022-08-04","Mayckel Lahdo","ECLQ",0,0,0,0,71
"3889668_80702","3889668","80702","1519","1519","2022-08-04","Mark Birighitti","ECLQ",0,0,0,0,90
"3828431_107114","3828431","107114","369","369","2022-08-05","Mathias Kristensen","DK1",1,0,1,1,90
"3828431_107266","3828431","107266","369","369","2022-08-05","Marcel Römer","DK1",0,0,0,1,83
"3828431_164647","3828431","164647","369","369","2022-08-05","Emil Nielsen","DK1",0,0,1,0,55
"3828431_243770","3828431","243770","865","370","2022-08-05","Stefan Gartenmann","DK1",0,0,0,0,13
"3828431_253664","3828431","253664","369","369","2022-08-05","Pascal Gregor","DK1",0,0,0,0,45
"3828431_255469","3828431","255469","865","865","2022-08-05","Joel Andersson","DK1",0,0,0,1,90
"3828431_283193","3828431","283193","369","369","2022-08-05","Rezan Corlu","DK1",0,0,0,0,7
"3828431_283231","3828431","283231","369","369","2022-08-05","Rasmus Thellufsen","DK1",0,0,0,0,45
"3828431_288436","3828431","288436","369","369","2022-08-05","Kristian Dirks Riis","DK1",0,0,0,0,45
"3828431_342389","3828431","342389","865","58","2022-08-05","Anders Dreyer","DK1",0,0,1,0,87
"3828431_355689","3828431","355689","865","472","2022-08-05","Sory Kaba","DK1",0,0,1,0,64
"3828431_399151","3828431","399151","369","369","2022-08-05","Saevar Atli Magnússon","DK1",0,0,1,1,35
"3828431_400537","3828431","400537","369","369","2022-08-05","Adam Sörensen","DK1",0,0,0,0,90
"3828431_400549","3828431","400549","369","369","2022-08-05","Magnus Kaastrup","DK1",0,0,0,0,90
"3828431_461484","3828431","461484","369","369","2022-08-05","Frederik Ibsen","DK1",0,0,0,0,90
"3828431_462823","3828431","462823","865","398","2022-08-05","Gustav Isaksen","DK1",0,0,0,0,64
"3828431_462837","3828431","462837","865","865","2022-08-05","Nikolas Dyhr","DK1",0,0,1,1,77
"3828431_464373","3828431","464373","865","865","2022-08-05","Elías Rafn Ólafsson","DK1",0,0,0,0,90
"3828431_467236","3828431","467236","369","369","2022-08-05","Kasper Jörgensen","DK1",0,0,0,0,90
"3828431_486078","3828431","486078","865","865","2022-08-05","Charles","DK1",0,0,0,0,3
"3828431_48907","3828431","48907","865","865","2022-08-05","Erik Sviatchenko","DK1",0,0,0,0,90
"3828431_490309","3828431","490309","865","865","2022-08-05","Edward Chilufya","DK1",0,0,0,0,26
"3828431_514888","3828431","514888","865","865","2022-08-05","Oliver Sörensen","DK1",0,0,0,0,90
"3854844_563749","3854844","563749","11282","11282","2022-08-07","Oğuz Aydın","TR1",0,0,0,0,31
"3854844_60799","3854844","60799","11282","11282","2022-08-07","Wilson Eduardo","TR1",0,0,2,0,81
"3854844_616467","3854844","616467","11282","11282","2022-08-07","Yusuf Karagöz","TR1",0,0,0,0,90
"3854844_618898","3854844","618898","11282","3209","2022-08-07","Erencan Yardımcı","TR1",0,0,1,0,9
"3854844_63342","3854844","63342","11282","11282","2022-08-07","Leroy Fer","TR1",0,0,0,0,90
"3854844_652426","3854844","652426","11282","11282","2022-08-07","Yusuf Özdemir","TR1",0,0,0,0,59
"3854844_667965","3854844","667965","11282","738","2022-08-07","Oussama Targhalline","TR1",0,0,0,1,21
"3854844_727079","3854844","727079","6646","6646","2022-08-07","Emir Tintiş","TR1",0,0,0,0,80
"3854844_80205","3854844","80205","6646","6646","2022-08-07","Jimmy Durmaz","TR1",0,0,0,0,20
"3890029_420777","3890029","420777","465","465","2022-08-06","Jonah Ayunga","SC1",1,0,1,0,78
"3890029_439497","3890029","439497","370","371","2022-08-06","Liam Scales","SC1",0,0,0,0,90
"3890029_442703","3890029","442703","370","1005","2022-08-06","Ylber Ramadani","SC1",0,0,0,0,90
"3890029_45228","3890029","45228","465","465","2022-08-06","Ryan Flynn","SC1",0,0,0,0,45
"3890029_463760","3890029","463760","465","465","2022-08-06","Ethan Erhahon","SC1",0,0,0,0,90
"3890029_470606","3890029","470606","370","370","2022-08-06","Leighton Clarkson","SC1",0,0,1,0,78
